"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"109789064315682816","","","2011-09-03 00:45:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","And for the second time today?  GO GO CANADA! http://t.co/Ij5kpyi","","","","http://www.npr.org/blogs/thetwo-way/2011/09/02/140150906/pot-brownie-mix-up-gives-canadian-office-workers-unexpected-buzz?sc=fb&cc=fp"
"109690921792188416","","","2011-09-02 18:15:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Go go Canada!  http://t.co/ydqcdq6","","","","http://yro.slashdot.org/story/11/09/02/1726212/Canadian-Court-Sides-With-Online-Anonymity?utm_source=slashdot&utm_medium=twitter"
"109671872823693313","","","2011-09-02 16:59:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Don't you know people write songs about girls like you?","","","",""
"109652087662592000","","","2011-09-02 15:41:09 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Seriously how often does Verizon DSL go out for no reason? Terrible company is terrible","","","",""
"109133805197074432","","","2011-09-01 05:21:41 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Ugh, can't sleep yet again.  Hate this. #cantsleep","","","",""
"109083550334201856","","","2011-09-01 02:01:59 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Yay for thunder and lightning!!! #hateheat","","","",""
"108607188926345216","","","2011-08-30 18:29:06 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Are you bloody kidding me.","","","",""
"108320098967764994","","","2011-08-29 23:28:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mmmm, Guiness.","","","",""
"108248502886346752","","","2011-08-29 18:43:48 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Good lord I want to be home. So bloody tired out of nowhere. Course the heat isn't helping... Soon it will cool off though. I hope.","","","",""
"107980915023679490","","","2011-08-29 01:00:30 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","So apparently Erin wants $1000 of beads around her wrist but is forbidding me from looking at Pandora bracelets. #confused","","","",""
"106733866764599296","106595713437274112","95836403","2011-08-25 14:25:11 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","@AmourAnnette you sound happy. Good news?","","","",""
"105673652065939456","105649301199396864","95836403","2011-08-22 16:12:16 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","@AmourAnnette to bloody early.  course I get up at 4 am","","","",""
"105451268109115393","","","2011-08-22 01:28:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Listening to Erin go thru her archaeological dig of cell phones she evidently still has after 6+ years of not even using said phone. Amused.","","","",""
"105070517429600257","","","2011-08-21 00:15:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","okay, the changes in FF8 are pretty damn awesome.","","","",""
"105017003688996864","","","2011-08-20 20:42:59 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","It's really fun trying to get something done only to have someone else destroy it.","","","",""
"104213178543648768","104050140192583680","95836403","2011-08-18 15:28:52 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","@AmourAnnette you have a generic one? My bank doesn't support it :(","","","",""
"104049028110626817","104037296466173952","95836403","2011-08-18 04:36:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@AmourAnnette If only more banks supported it :(","","","",""
"103297472599818240","","","2011-08-16 02:50:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Also: Current soundtrack -  http://t.co/Pokv7kG  Go watch, listen, love.","","","","http://www.youtube.com/watch?v=Vm4JvWSpEc0"
"103297213547032576","","","2011-08-16 02:49:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Laptop getting Fedora 15.  Kinda excited for some reason to be ditching Ubuntu.  Not entirely sure why... but I think it'll be nice.","","","",""
"103208956779962368","103203948797755393","95836403","2011-08-15 20:58:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@AmourAnnette http://t.co/uTZxwaB","","","","http://www.peoii.com/misc/crap.png"
"102956973061967872","102922962000297984","95836403","2011-08-15 04:17:09 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","@AmourAnnette well 10.1 isn't bad for a tablet PC :)  that's what I am looking for","","","",""
"102906843290017793","","","2011-08-15 00:57:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Seriously want to get one of these... holy crap I'd use it all the damn time.  http://t.co/dhngDAU","","","","http://www.newegg.com/Product/Product.aspx?Item=N82E16834230018"
"102178469743566848","","","2011-08-13 00:43:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","My heart just exploded... but I'm curious to try it?  http://t.co/GE6yOI2","","","","http://youtu.be/o7D4RCSpo3w"
"101841236150857729","","","2011-08-12 02:23:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It's amazing how one episode of Big Bang Theory can calm down someone who was recently freaked out by a spider in her bed.  #win","","","",""
"101029163238043648","101016391930494976","95836403","2011-08-09 20:36:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@AmourAnnette Nevah!","","","",""
"100734399582175234","","","2011-08-09 01:05:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","24 hours before launch... who's with me?","","","",""
"100398654208217089","100397659466117120","95836403","2011-08-08 02:51:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@AmourAnnette rofl, yea, 3200 mile move, and can't wait to make it happen.","","","",""
"100397260273229824","100397013883027456","95836403","2011-08-08 02:45:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@AmourAnnette Cause it's where she is, and that's where I want to be is with her? :)  Remember, I'm the simple guy...","","","",""
"100394028683636736","","","2011-08-08 02:32:56 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","I really want to be in Nova Scotia right now.","","","",""
"100264010951294976","","","2011-08-07 17:56:17 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Sometimes I feel like I need a tin foil hat to protect myself from the self righteous people out there who are paranoid about everything.","","","",""
"99357247620136960","99299157063372801","95836403","2011-08-05 05:53:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@AmourAnnette Which one ya get?","","","",""
"99215911550074880","99215465502605312","95836403","2011-08-04 20:31:31 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","@AmourAnnette what can I say.  It happens a lot","","","",""
"99215126229565440","99214136579330048","95836403","2011-08-04 20:28:24 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","@AmourAnnette I was talking to the woman I love when I tweeted that.  Worked for a smile :)","","","",""
"99149553902698497","","","2011-08-04 16:07:50 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Throat hurts, people are stupid, and my general feeling on the state of humanity is lower.  But I am smiling.  Guess why","","","",""
"94446537152802817","94444069987696640","57043857","2011-07-22 16:39:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@WarcraftPets #mynpcpet would totally sell the Ash Chickens that I've wished to be a pet since they were introduced.  Peoii","","","",""
"94187600994250752","94186152592031744","20282100","2011-07-21 23:30:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I have to go with Batman, best one by far.  @RokuPlayer @comic_con RT #Rokugiveaway Name your favorite comic-to-movie adaptation?","","","",""
"94137851389816832","94127034695024640","20282100","2011-07-21 20:13:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","No question, the Black Boom. RT @RokuPlayer #Rokugiveaway If Roku was an Angry Bird, which bird would it -be?","","","",""
"91962667132125184","","","2011-07-15 20:09:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dear @Spotify  Please allow use in Canada, I want to pay for your service, but can't justify it if I can't use it soon :(","","","",""
"89411753020100608","","","2011-07-08 19:13:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cockups abound, I smiled all the way thru reading this, thinking on how many like it I've had.  Programming ftw. http://t.co/0lGuu8S","","","","http://goo.gl/hNTZa"
"89046078858604544","","","2011-07-07 19:00:14 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Talk about getting extra miles out of your oil.  http://bit.ly/mTbugp","","","",""
"88078474669076480","88074987080126464","95836403","2011-07-05 02:55:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@AmourAnnette Whomever it was, I'd like to remove them from our timeline atm.  Way to damn hot.","","","",""
"88041433080135683","87917065729613824","57043857","2011-07-05 00:28:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@WarcraftPets Pet hates me... been trying since it went in, no dice.","","","",""
"86856481537916928","","","2011-07-01 17:59:33 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Posting without circles seems so... old.  Definately need more people on Google+ so I can play with shapes.!","","","",""
"86295802745585664","","","2011-06-30 04:51:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It's time to setup a proper sandbox.  To many ideas, to little space for enough computers to do it proper.","","","",""
"85758454802812929","85749185177067520","281386075","2011-06-28 17:16:23 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","@cdnmaple6 going to do everything I can to make sure your evening is good :)","","","",""
"85482255874670593","","","2011-06-27 22:58:52 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","To clarify on my previous tweet: Some jackass kids decided to paint on my car. One long black steak around the whole thing.  Rather annoying","","","",""
"85480353720053760","","","2011-06-27 22:51:19 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Okay, the more I use swype on my bigger screen the more I like it. #swype","","","",""
"85459635594735616","","","2011-06-27 21:28:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","So evidently, you can do as much vandalism in Idaho as you like, so long as it does no permanent harm.  #idaho #fail","","","",""
"85035542877704192","85004337612468224","85621439","2011-06-26 17:23:47 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","@terraflubb I wish!  Day keeps going and going.  One of these days though, it'll be nap time.","","","",""
"85001377310449665","","","2011-06-26 15:08:02 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","It's nap time right?","","","",""
"84087650578997248","","","2011-06-24 02:37:12 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","One thing I have to say is that I really don't like the default htc keyboard.  Swype will have to work for now.","","","",""
"83906832199983104","","","2011-06-23 14:38:42 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Lightning storm is insane, but beautiful. #coeurdalene #idaho #weather","","","",""
"83675264160251904","","22193651","2011-06-22 23:18:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@googlevoice when oh when oh when will you be available in Canada!?  I'm in the process of prepping to move there, and want to keep this!","","","",""
"83671667724914688","","","2011-06-22 23:04:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","3742 songs uploaded to my @google music account and going.  wtb hax canadian internets... course, it isn't available in canada. #boo","","","",""
"83582487665721344","","","2011-06-22 17:09:52 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Still thinking about shapes.  Odd way to get thru the day. Still not sure which I want to use.","","","",""
"83387771435237377","","","2011-06-22 04:16:08 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Odd question but one I need help with: what is your favourite shape?","","","",""
"83357259429715968","83353862018318337","281386075","2011-06-22 02:14:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@cdnmaple6 Per http://t.co/lQH3uzn, 21:30 on the weekdays is the cutoff!  Section A, Page 11, Prohibited Times. #halifax #noise #bylaw","","","","http://goo.gl/NNctJ"
"83348518684725248","","","2011-06-22 01:40:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I almost feel pity for my new website theme, I'm now testing it using #chrome 13, #aurora 6.0a2, and #ie 9.  Old Browsers can die.","","","",""
"83277482664525824","","","2011-06-21 20:57:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I think I might have to buy one of these, if it can help me get a better nights sleep? Then I'm all for it!  http://t.co/BaPIovN  #sleep","","","","http://lifehacker.com/5813879/cant-sleep-cool-your-brain"
"83249000567939072","","","2011-06-21 19:04:43 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","When did saying the number 3579953 become 35 79 95 3 ?  I want to shoot that person. #fail","","","",""
"83187699749629952","","","2011-06-21 15:01:07 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Exhausted beyond words, yet my brain is still running like the wind.  Think a stiff drink is in order tonight","","","",""
"83054640207380480","","","2011-06-21 06:12:23 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","11 pm... I have been laying here for 3 hours. And can't sleep. This stinks '","","","",""
"82820044177948672","","","2011-06-20 14:40:11 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","I just don't get it.  We scream seperation of church and state, then cry like babies when ""under god "" is omitted from the pledge. #confused","","","",""
"82819185289338880","","","2011-06-20 14:36:47 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","On break, and listening to religious people get upset over people not respecting their beliefs... what about respect for me not hearing it?","","","",""
"82774887495761920","","","2011-06-20 11:40:45 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","So very not awake.","","","",""
"81944973766955009","","","2011-06-18 04:42:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Youtube suggestions pay off:  Watch, listen, feel younger, feel amazing:  http://t.co/PjKJK8z","","","","http://www.youtube.com/watch?v=qmXMA34CeoQ"
"81799167965528064","","","2011-06-17 19:03:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Going thru and unsubscribing from dozens of mailing lists individuals with a similar name have signed me up for... good riddance. #spam","","","",""
"80848940332883968","","","2011-06-15 04:07:44 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Sometimes all you want is some time to hold the person you love and let them know no one else matters.  #love","","","",""
"80731100124684288","","","2011-06-14 20:19:28 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","I have but one thing to say... Die IE &lt;9 Die!!! I may not even be a fan of IE9, but at least it supports CSS3 somewhat...","","","",""
"80498607479996418","","","2011-06-14 04:55:38 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Where are you my wonderful sleep land.  Come back to me.  Ugh.","","","",""
"79289651168415744","","","2011-06-10 20:51:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It's so true... soooo true.  http://t.co/DMfi7DB  #leagueoflegends","","","","http://goo.gl/1dLfb"
"79011062615244801","","","2011-06-10 02:24:39 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","I've been on a music kick... I think tonight shall be rather relaxing.  Or at least I hope.  Song of the moment: http://goo.gl/c9jBY","","","",""
"79007418008350720","","","2011-06-10 02:10:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @GoogleDoodles: Here's a little something we strummed up: http://goo.gl/doodle/vEkU","78674188948344832","296459271","2011-06-09 04:06:02 +0000",""
"78872388409892864","","","2011-06-09 17:13:37 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Dear amuricans,  when on the toilet, GET OFF THE DAMN PHONE!  Ugh... #stupidpeople","","","",""
"78694977139511296","","","2011-06-09 05:28:39 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Physically exhausted, with mental thunderstorms.  Forecast for sleep not good.  #sleep","","","",""
"78307615976857600","","","2011-06-08 03:49:25 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Fadhb ar bith!","","","",""
"78149255222661120","","","2011-06-07 17:20:09 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Is it a full moon soon?  Cause people are off their rocker.","","","",""
"77741629338955776","","","2011-06-06 14:20:23 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Want to be 3200 miles away with @cdnmaple6. Is that to much to ask?","","","",""
"77563998039584768","77563715746136064","95836403","2011-06-06 02:34:32 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@AmourAnnette  ROFL!  I approve of this reply... greatly.","","","",""
"77558236672307200","77557762481070082","95836403","2011-06-06 02:11:39 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","@AmourAnnette yeah. There is a shitload of legal paperwork in moving to Canada. It is so important I want to make sure it is done right.","","","",""
"77557654620340224","","","2011-06-06 02:09:20 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Oh yeah... and $5000USD for legal fees wouldn't hurt either","","","",""
"77557150884438016","","","2011-06-06 02:07:20 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","I need a job where I can work from Canada for a us based company.  Anyone?  My mental sanity demands it.","","","",""
"77527867860324353","77490606678609920","95836403","2011-06-06 00:10:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@AmourAnnette Did you really just say that water tastes bland without frozen water?","","","",""
"77020235630252032","","","2011-06-04 14:33:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Up and down all night, think I developed a fast burning flu last night, that burned off during the night.  Ugh @ Sleep (Post soon!)","","","",""
"77019867496202241","76926096637046784","95836403","2011-06-04 14:32:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@AmourAnnette You'll be way happier with the HTC Inspire. I can tell you that for a fact.  Samsung left a sour taste in my mouth.","","","",""
"76835826989936640","76803998811824129","95836403","2011-06-04 02:21:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@AmourAnnette And as far as the Aria, the one you're looking at is FAR superior.  Mine has a tiny ass screen.","","","",""
"76835719276015616","76803998811824129","95836403","2011-06-04 02:20:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@AmourAnnette Currently have an Aria on AT&T, and am getting a G2X on T-Mobile, mainly because of a contract work I'm doing for them.","","","",""
"76801007761375232","76788719994159105","95836403","2011-06-04 00:02:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@AmourAnnette Good phone, android is wonderful and that's got a good sized screen.  I think you'll like the sense UI that it comes with. :)","","","",""
"76123879390707712","","","2011-06-02 03:12:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ok, playing around with Google Music, and I gotta admit, I like it so far... big test will be tomorrow at work during lunch!  #googlemusic","","","",""
"76084434721456128","","","2011-06-02 00:35:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yay for free google music beta.  only pity? not available in canada... sorry meese lovers! :(  oh waaaaiiitttt.... damnit!","","","",""
"75980217931403264","","","2011-06-01 17:41:10 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","So tired... nap time yet?","","","",""
"75980089606680576","75751941854081024","85621439","2011-06-01 17:40:39 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","@terraflubb just another design for my site.  But trying some neat subtle additions","","","",""
"75747012594778112","","","2011-06-01 02:14:29 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Working on a fun design... just need more time to think about it...","","","",""
"75580332035932160","75511123079729153","281386075","2011-05-31 15:12:10 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","@cdnmaple6 Inc rain on your way home","","","",""
"75405470734618624","","","2011-05-31 03:37:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Quandry, what IM clients do people use anymore?  I've got so many accounts from random stuff that I use daily... what one do you use? #im","","","",""
"74225667759280128","","","2011-05-27 21:29:12 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Work complete.  Zug Zug.","","","",""
"73767291157872640","73576914928930817","281386075","2011-05-26 15:07:47 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","@cdnmaple6 1 word for you... brat.","","","",""
"73566950265069568","","","2011-05-26 01:51:42 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","How sad is it that I am considering sleep at 7pm?","","","",""
"73405718820163584","","","2011-05-25 15:11:01 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Looking for: 1 job where location doesn't mean anything so I can move.  Thanks.","","","",""
"73405413625831424","","","2011-05-25 15:09:49 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","5am is way to early to start anything... let alone 4am...","","","",""
"73065510975184897","","","2011-05-24 16:39:09 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","I totally have an idea... now to make it happen.","","","",""
"72867256396300288","72849515975151617","47219026","2011-05-24 03:31:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@_floggingmolly Favorite song on Speed of Darkness so far is Revolution.  No question...  Absolutely wonderful!","","","",""
"72719437647708160","72444322309603328","95836403","2011-05-23 17:43:59 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","@AmourAnnette I've been crazy casual. Just chilling. Dunno...","","","",""
"72421896561500160","","","2011-05-22 22:01:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Am I a geek for labeling every box I'm about to move with a QR Code for keeping track of my inventory? #geek","","","",""
"72322362711867392","","","2011-05-22 15:26:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ok, sleep app ftw.  Being able to objectively analyze my own sleep patterns might actually help me get a better nights sleep.","","","",""
"71950466803712000","","","2011-05-21 14:48:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @stephenfry: Calm down. Never said all Christians are imbeciles. Just those who think they'll be raised up today. They do the faith a ...","71896625802526720","15439395","2011-05-21 11:14:26 +0000",""
"71712729941032961","","","2011-05-20 23:03:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Can you say &lt;Marquee&gt; ?  I can!  http://goo.gl/ripJQ   Evil has returned, and it's in a whole new fancy form! muwhahahahaha!","","","",""
"71633042195750912","","","2011-05-20 17:47:02 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Anyone use plume?  Cconsidering trying it out. Minor annoyances are getting to me.","","","",""
"71209268627509248","","","2011-05-19 13:43:07 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Spider bites suck especially when they make it painful to walk.","","","",""
"71062028164399104","","","2011-05-19 03:58:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","And yes, for those who couldn't guess, I'm working on that idea I had earlier and finally got some paper... now to get browsers to play.","","","",""
"71061736253427714","","","2011-05-19 03:56:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Course, if I'm being fair... Firefox? No h.264 support for video?  Me no likey...  I feel like it's 1994 all over again.  Mosiac anyone?","","","",""
"71060742811553792","","","2011-05-19 03:52:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dear IE, please, dear god, support open standards.  kkthx.  Is ogg/vorbis support to much to ask for?  Maybe some CSS3 while you're at it?","","","",""
"71028542841946112","71022597353119744","281386075","2011-05-19 01:44:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@cdnmaple6 If it weren't for the drugs in your system, I'd recommend booze, lots and lots of booze.","","","",""
"70941852928442368","","","2011-05-18 20:00:30 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Nothing worse than having a great idea in your head and not having any paper nearby to scratch it down.  Then forgetting half when you do.","","","",""
"70910892233076736","","","2011-05-18 17:57:28 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","So spider bites that make your leg swell and turn purple are fun.  You should try it sometime","","","",""
"70910292179165185","","","2011-05-18 17:55:05 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","RT @lifehacker: Foodily is a serious recipe search engine. Grab 17,000 bacon recipes, for example, or refine by source., dieta… (cont) h ...","70890108206858240","7144422","2011-05-18 16:34:53 +0000",""
"70673241122934785","","","2011-05-18 02:13:08 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Headache behind left eye ftl.  Stupid things...","","","",""
"70554563878469632","","","2011-05-17 18:21:33 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","I honestly can't remember the last time I ate a corndog. But I can say it was fast and decent.  Lunch ftw.","","","",""
"70523339185192960","","","2011-05-17 16:17:28 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Leg hurts, worried about @cdnmaple6 and want to be home to take a nap.  So basically a standard day.","","","",""
"70522696668155905","","","2011-05-17 16:14:55 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","RT @lifehacker: How many hours of sleep do you really need? http://lifehac.kr/kZ66D3","70500320505114625","7144422","2011-05-17 14:46:00 +0000",""
"70183913821188099","","","2011-05-16 17:48:43 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","RT @stephenfry: Know anyone web-rubbish? Set up some Internet Buttons for them to make the internet supereasy. www.internetbuttons.org","70122811234066432","15439395","2011-05-16 13:45:55 +0000",""
"70183214072856577","","","2011-05-16 17:45:56 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","I just spent 20 minutes listening to a discussion on pickles... I want my time back.","","","",""
"70181724797145088","70178520097243136","281386075","2011-05-16 17:40:01 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","@cdnmaple6 I'm almost afraid to ask about the kinder hippo...  ok, very afraid.","","","",""
"70009297458835457","","","2011-05-16 06:14:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","And so I sleep, before another week begins.  Here's to hoping I sleep straight thru the night...  I miss her so.","","","",""
"69067174676930560","","","2011-05-13 15:51:12 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","RT @slashdot: The Great Linux World Map http://bit.ly/jVPnLo","69065729684680704","1068831","2011-05-13 15:45:27 +0000",""
"68734033856696321","","","2011-05-12 17:47:25 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","One step forward, one step back.  Least it isn't loosing ground.","","","",""
